FAU,Bullet,Land,Quality,Problem,assess_percentile_na_proportion,assess_col_na,extract_na,assess_middle_na_proportion,assess_rotation,assess_bottomempty,assess_median_na_proportion,assess_percentile_na_proportion_cropped,assess_col_na_cropped,extract_na_cropped,assess_bottomempty_cropped,assess_median_na_proportion_cropped,filePath
111,C,6,Tiny Problems,Holes,0.002078138,0.630718048,7.886451916,0.010281978,0.680724661,10.38303657,0.002078138,0.066666667,0.459026494,5.282052828,7.229131506,0.054836722,/media/Raven/LAPD/FAU 111/Bullet C/LAPD - 111 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
111,D,4,Tiny Problems,Holes,0.002011263,0.928609769,12.64620125,0.02024058,0.514403445,22.71061349,0.002011263,0.072591709,0.45332538,6.20706311,7.72653302,0.063823442,/media/Raven/LAPD/FAU 111/Bullet D/LAPD - 111 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
112,A,2,Tiny Problems,Holes,0.004801921,0.923651895,13.87348851,0.013111457,1.791759469,19.3393644,0.004801921,0.104123406,0.599228716,8.049411218,11.80916513,0.069415604,/media/Raven/LAPD/FAU 112/Bullet A/LAPD - 112 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
112,A,5,Tiny Problems,Holes,0,0.750605327,8.902979652,0.003861718,1.806968888,13.9154833,0,0.036292975,0.267563528,2.975823747,5.127867681,0.027503737,/media/Raven/LAPD/FAU 112/Bullet A/LAPD - 112 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
112,A,6,Tiny Problems,Holes,0,0.866790747,12.53787197,0.009516417,0.815647206,19.8925121,0,0.087174941,0.50679669,6.323170418,10.6885664,0.054078014,/media/Raven/LAPD/FAU 112/Bullet A/LAPD - 112 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
112,B,1,Tiny Problems,Holes,0.001182033,0.94218134,13.30337841,0.003425417,0.475181458,16.88394264,0.001182033,0.080607477,0.486273364,5.319039516,8.46422948,0.05286215,/media/Raven/LAPD/FAU 112/Bullet B/LAPD - 112 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
112,D,1,Tiny Problems,Holes,0,0.884308511,12.76403361,0.006039053,0.314602168,17.93236934,0,0.073995272,0.472813239,5.512899579,7.495471014,0.056146572,/media/Raven/LAPD/FAU 112/Bullet D/LAPD - 112 - Bullet D - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
113,A,2,Tiny Problems,Holes,0.003149606,0.751247702,9.306440443,0.022665195,0.028057953,21.22999229,0.003149606,0.093695271,0.531231757,5.096766415,11.71730247,0.032983071,/media/Raven/LAPD/FAU 113/Bullet A/LAPD - 113 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
113,A,3,Tiny Problems,Holes,0.003543307,0.914105595,10.1538787,0.02875672,1.703136488,21.88025813,0.003543307,0.082895505,0.656742557,5.820737836,10.13588543,0.044366608,/media/Raven/LAPD/FAU 113/Bullet A/LAPD - 113 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
113,A,4,Tiny Problems,Holes,0.001968504,0.965327029,12.00302165,0.030568444,0.492721553,27.52762121,0.001968504,0.095388208,0.573555166,5.570319044,12.75317901,0.029188558,/media/Raven/LAPD/FAU 113/Bullet A/LAPD - 113 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
113,B,3,Tiny Problems,Holes,0.003958828,1.079260238,17.34244477,0.031681536,0.718191278,28.77567597,0.003958828,0.105695831,0.634174985,8.437348413,11.35017488,0.082207868,/media/Raven/LAPD/FAU 113/Bullet B/LAPD - 113 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
113,C,2,Tiny Problems,Holes,0.004342677,0.991833509,14.55570869,0.030280042,0.3149928,28.20456168,0.004342677,0.100409836,0.494730679,4.702805213,11.96972686,0.022833724,/media/Raven/LAPD/FAU 113/Bullet C/LAPD - 113 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
113,C,4,Tiny Problems,Holes,0.004340963,1.050552923,15.08971898,0.026131011,0.112305688,27.0473424,0.004340963,0.108952604,0.541252194,5.621167985,12.34322131,0.041252194,/media/Raven/LAPD/FAU 113/Bullet C/LAPD - 113 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
113,C,5,Tiny Problems,Holes,0.009207366,0.981308411,15.94853744,0.036624887,0.39079641,29.86256031,0.009207366,0.10041543,0.492581602,7.052251322,12.76045026,0.054599407,/media/Raven/LAPD/FAU 113/Bullet C/LAPD - 113 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
113,C,6,Tiny Problems,Holes,0.007618284,1.000267451,13.54299101,0.026873708,1.744624185,23.27322087,0.007618284,0.092719168,0.500742942,6.746236837,11.37137412,0.06448737,/media/Raven/LAPD/FAU 113/Bullet C/LAPD - 113 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
113,D,1,Tiny Problems,Holes,0.015132924,0.809224891,13.04168961,0.037202879,0.475183452,26.37868863,0.015132924,0.08795875,0.555050045,6.787560496,11.55150928,0.063390961,/media/Raven/LAPD/FAU 113/Bullet D/LAPD - 113 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
113,D,2,Tiny Problems,Holes,0.007609131,1.058257616,15.11575297,0.032111907,0.560736487,24.44406653,0.007609131,0.087021087,0.637065637,7.141081598,10.98949523,0.065340065,/media/Raven/LAPD/FAU 113/Bullet D/LAPD - 113 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
114,A,5,Tiny Problems,Holes,0,0.882111597,10.96482222,0.019687138,0.454736157,21.23439342,0,0.106200608,0.626139818,6.386414695,12.53584644,0.047112462,/media/Raven/LAPD/FAU 114/Bullet A/LAPD - 114 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
114,A,6,Tiny Problems,Holes,0,0.884689126,11.13852764,0.017828984,0.563094052,22.49721752,0,0.093759513,0.628614916,6.868771094,12.20948316,0.063013699,/media/Raven/LAPD/FAU 114/Bullet A/LAPD - 114 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
114,B,4,Tiny Problems,Holes,0.004095004,0.981142389,11.95333244,0.013420035,0.631589288,20.38105802,0.004095004,0.112177346,0.663528697,6.950844347,13.0289547,0.06741573,/media/Raven/LAPD/FAU 114/Bullet B/LAPD - 114 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
114,B,5,Tiny Problems,Holes,0.003293536,0.831043956,13.62046556,0.020099927,0.5278232,21.79258913,0.003293536,0.112637363,0.586080586,9.951724001,11.71315098,0.103785104,/media/Raven/LAPD/FAU 114/Bullet B/LAPD - 114 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
114,B,6,Tiny Problems,Holes,0.002107038,0.798650169,11.2836427,0.014228752,0.246860078,17.96160194,0.002107038,0.07625,0.415625,6.442357337,8.781080163,0.0590625,/media/Raven/LAPD/FAU 114/Bullet B/LAPD - 114 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
115,D,3,Tiny Problems,Holes,0.002755906,0.919359075,11.7745235,0.028248808,0.280028223,26.88544357,0.002755906,0.090776416,0.554582604,6.891323384,12.20129318,0.060420315,/media/Raven/LAPD/FAU 115/Bullet D/LAPD - 115 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
115,D,6,Tiny Problems,Holes,0.00255102,0.754609929,11.73331115,0.008518363,0.137717251,16.285435,0.00255102,0.071374527,0.370428752,6.245476726,7.973984319,0.063997478,/media/Raven/LAPD/FAU 115/Bullet D/LAPD - 115 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
116,B,4,Tiny Problems,Holes,0.009592326,1.069618565,13.89187654,0.033890386,0.482275054,29.10870726,0.009592326,0.105749852,0.560165975,6.70639932,12.63868844,0.052163604,/media/Raven/LAPD/FAU 116/Bullet B/LAPD - 116 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
117,A,1,Tiny Problems,Holes,0.002554278,0.805397727,10.99181885,0.016540063,1.461017907,18.12016796,0.002554278,0.104292929,0.558712121,7.720307697,9.798563076,0.077020202,/media/Raven/LAPD/FAU 117/Bullet A/LAPD - 117 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
117,B,1,Tiny Problems,Holes,0.00043554,0.863121186,11.01952392,0.008342211,2.92389445,18.23945789,0.00043554,0.053940568,0.322997416,3.051763847,6.867732558,0.020994832,/media/Raven/LAPD/FAU 117/Bullet B/LAPD - 117 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
117,C,1,Tiny Problems,Holes,0.004389816,0.698389458,9.226101281,0.008833872,0.663294217,14.19689742,0.004389816,0.078750407,0.484868207,6.32595962,8.287114985,0.069964204,/media/Raven/LAPD/FAU 117/Bullet C/LAPD - 117 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
117,D,4,Tiny Problems,Holes,0.003543307,1.201733649,14.20881583,0.023848955,1.553464577,27.73804288,0.003543307,0.109281961,0.761821366,8.322451077,13.57030001,0.07793345,/media/Raven/LAPD/FAU 117/Bullet D/LAPD - 117 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
117,D,5,Tiny Problems,Holes,0.001574803,1.138691883,13.85997035,0.034630373,0.258517341,34.69993152,0.001574803,0.103269119,0.534150613,5.999200487,14.25305845,0.037361354,/media/Raven/LAPD/FAU 117/Bullet D/LAPD - 117 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
117,D,6,Tiny Problems,Holes,0.006972929,1.131946345,15.36938934,0.014857048,0.185403223,24.12725223,0.006972929,0.102951019,0.657134165,8.908777662,12.66005079,0.082141771,/media/Raven/LAPD/FAU 117/Bullet D/LAPD - 117 - Bullet D - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
118,B,3,Tiny Problems,Holes,0.00246812,0.894621295,11.16976929,0.0071986,1.131534308,17.04659462,0.00246812,0.063677951,0.448307411,5.154971691,8.212339393,0.044830741,/media/Raven/LAPD/FAU 118/Bullet B/LAPD - 118 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
118,B,4,Tiny Problems,Holes,0.006354249,0.887417219,10.40275,0.008465491,0.235660888,18.86659805,0.006354249,0.05663821,0.322343244,4.608830042,8.406234401,0.037680306,/media/Raven/LAPD/FAU 118/Bullet B/LAPD - 118 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
118,B,5,Tiny Problems,Holes,0.003955696,0.913169702,11.76696859,0.01180376,0.310343164,19.4965516,0.003955696,0.082228739,0.41202346,6.01198521,10.10216116,0.048093842,/media/Raven/LAPD/FAU 118/Bullet B/LAPD - 118 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
119,A,3,Tiny Problems,Holes,0.003963535,1.238762559,15.34880199,0.039812388,0.048602916,31.9206376,0.003963535,0.119541581,0.66852777,6.680167116,14.02439024,0.051425213,/media/Raven/LAPD/FAU 119/Bullet A/LAPD - 119 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
119,A,4,Tiny Problems,Holes,0,1.363278172,14.7733724,0.040562856,0.436151881,31.43948702,0,0.120373614,0.880035026,7.701845224,16.40095561,0.054582604,/media/Raven/LAPD/FAU 119/Bullet A/LAPD - 119 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
119,B,1,Tiny Problems,Holes,0.002034174,1.028773073,13.15031156,0.02821224,1.066981745,27.31873744,0.002034174,0.088989442,0.552036199,6.603613352,11.2745098,0.053695324,/media/Raven/LAPD/FAU 119/Bullet B/LAPD - 119 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
119,B,3,Tiny Problems,Holes,0.000799361,1.151692882,12.90168826,0.017466176,1.154364291,21.54459691,0.000799361,0.072711111,0.539259259,5.935458937,10.7041868,0.055703704,/media/Raven/LAPD/FAU 119/Bullet B/LAPD - 119 - Bullet B - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
120,A,1,Tiny Problems,Holes,0.004772234,0.713252315,10.66132879,0.014990605,0.446287103,15.14133268,0.004772234,0.084244373,0.54340836,7.71795051,8.089787502,0.076848875,/media/Raven/LAPD/FAU 120/Bullet A/LAPD - 120 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
120,A,5,Tiny Problems,Holes,0,0.970730397,11.76417164,0.011442021,4.011146389,24.15181229,0,0.107848403,0.580423754,5.105581721,11.30924578,0.031930767,/media/Raven/LAPD/FAU 120/Bullet A/LAPD - 120 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
120,B,2,Tiny Problems,Holes,0,1.10787172,15.71859425,0.013999343,1.844998435,24.39608589,0,0.097614138,0.592047128,7.768649549,11.38422873,0.069513991,/media/Raven/LAPD/FAU 120/Bullet B/LAPD - 120 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
120,B,4,Tiny Problems,Holes,0,0.591517857,8.876068068,0.003462009,0.478181776,15.2134282,0,0.061395349,0.28372093,4.744489383,6.989214695,0.040930233,/media/Raven/LAPD/FAU 120/Bullet B/LAPD - 120 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
120,C,5,Tiny Problems,Holes,0.002435065,1.023558083,12.80303891,0.010318236,1.817479941,22.12820271,0.002435065,0.07071923,0.436352693,6.123068469,8.377546481,0.057177249,/media/Raven/LAPD/FAU 120/Bullet C/LAPD - 120 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
120,D,2,Tiny Problems,Holes,0,0.822767737,11.5170343,0.008785356,2.654460323,18.05506003,0,0.076258993,0.370203837,5.902506256,8.366078876,0.053657074,/media/Raven/LAPD/FAU 120/Bullet D/LAPD - 120 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
120,D,3,Tiny Problems,Holes,0,0.736266897,11.77293827,0.008385299,1.569521305,15.51291815,0,0.055608821,0.345158198,4.92757097,4.954006698,0.05177373,/media/Raven/LAPD/FAU 120/Bullet D/LAPD - 120 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
120,D,6,Tiny Problems,Holes,0.001181102,0.941686367,10.27011774,0.010743795,1.460868642,22.20930677,0.001181102,0.070169294,0.465557501,4.758115688,11.76568568,0.023058961,/media/Raven/LAPD/FAU 120/Bullet D/LAPD - 120 - Bullet D - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
121,C,6,Tiny Problems,Holes,0.000810045,0.858995138,11.80458847,0.026339847,1.01318897,25.38415472,0.000810045,0.066946863,0.460822576,4.122342161,9.224935716,0.030621435,/media/Raven/LAPD/FAU 121/Bullet C/LAPD - 121 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
122,A,2,Tiny Problems,Holes,0.003215434,0.919817645,13.42420127,0.016475251,0.41236385,21.36513187,0.003215434,0.081048868,0.488676996,6.448282116,9.448845675,0.057210965,/media/Raven/LAPD/FAU 122/Bullet A/LAPD - 122 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
122,C,4,Tiny Problems,Holes,0.000394477,0.860526316,8.757009827,0.00450083,2.932494814,18.04303648,0.000394477,0.051169591,0.328947368,3.594139334,8.589658022,0.021929825,/media/Raven/LAPD/FAU 122/Bullet C/LAPD - 122 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
123,B,3,Tiny Problems,Holes,0.000396825,0.820757215,10.89787935,0.007839108,0.751987681,18.6350683,0.000396825,0.087672845,0.511915269,6.989811581,11.72627499,0.057664019,/media/Raven/LAPD/FAU 123/Bullet B/LAPD - 123 - Bullet B - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Amy Monroe.x3p
123,C,3,Tiny Problems,Holes,0.003950834,0.837972458,12.6343728,0.006584314,0.371904912,16.74481362,0.003950834,0.073396288,0.449365028,6.397434627,7.112291705,0.0667535,/media/Raven/LAPD/FAU 123/Bullet C/LAPD - 123 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
123,C,5,Tiny Problems,Holes,0.002369668,1.068511199,14.91904896,0.036202113,3.713949553,31.55912047,0.002369668,0.097218155,0.540263543,7.25386721,11.74247247,0.061493411,/media/Raven/LAPD/FAU 123/Bullet C/LAPD - 123 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
123,D,3,Tiny Problems,Holes,0.003032929,0.679387106,9.317781231,0.012700945,0.055843736,16.71557078,0.003032929,0.060391905,0.282685512,4.133507451,6.743634688,0.033729521,/media/Raven/LAPD/FAU 123/Bullet D/LAPD - 123 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
123,D,5,Tiny Problems,Holes,0.006691761,0.871930804,14.2126187,0.03599516,0.989178448,28.58460214,0.006691761,0.080930233,0.548837209,7.659791035,11.17307044,0.072248062,/media/Raven/LAPD/FAU 123/Bullet D/LAPD - 123 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
124,A,4,Tiny Problems,Holes,0.010966694,0.979409374,12.84610025,0.01952564,0.121483054,19.29291958,0.010966694,0.09786209,0.564588979,8.118494953,9.185780867,0.074977416,/media/Raven/LAPD/FAU 124/Bullet A/LAPD - 124 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
124,B,3,Tiny Problems,Holes,0,0.853592653,11.09257473,0.008756147,0.868475702,19.81518537,0,0.062443711,0.337736415,5.245780742,8.833194105,0.047132993,/media/Raven/LAPD/FAU 124/Bullet B/LAPD - 124 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
125,A,2,Tiny Problems,Holes,0.002435065,0.884105064,10.37772182,0.006875415,0.123060093,18.6180878,0.002435065,0.056274451,0.328016852,4.265625613,8.500372895,0.035811014,/media/Raven/LAPD/FAU 125/Bullet A/LAPD - 125 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
125,A,3,Tiny Problems,Holes,0.001217039,0.890151515,13.08963112,0.020366114,3.464255518,26.69341086,0.001217039,0.078171978,0.505111245,6.108394991,10.30941985,0.056524354,/media/Raven/LAPD/FAU 125/Bullet A/LAPD - 125 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
126,A,3,Tiny Problems,Holes,0,0.893862613,12.23423754,0.006009621,0.068883755,19.46599275,0,0.081038798,0.500625782,7.053654024,8.027867715,0.07008761,/media/Raven/LAPD/FAU 126/Bullet A/LAPD - 126 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
126,B,1,Tiny Problems,Holes,0.003826531,0.89929078,14.3502839,0.010337447,3.55654495,18.05078929,0.003826531,0.098171501,0.479192938,9.007312627,9.639543012,0.0889029,/media/Raven/LAPD/FAU 126/Bullet B/LAPD - 126 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
127,A,4,Tiny Problems,Holes,0.002365931,0.816890292,9.750842437,0.01470183,0.360150614,17.48768074,0.002365931,0.062690058,0.35380117,4.323353674,8.6163552,0.033918129,/media/Raven/LAPD/FAU 127/Bullet A/LAPD - 127 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
